customer_id,full_name,phone_number,email_address,city_id,current_address,annual_income,cibil_score,employemnet_type,employer_name,date_of_birth,gender,eduction_level
2956,Baghyawati Rajan,918255883846,baghyawati.rajan757@outlook.com,1010,"44/251, Toor Zila Kavali 455192",912711.875,703,Private Employee,Wipro,10-05-1997,Female,Bachelors
2957,Mohini Chawla,917353107800,mohini.chawla488@outlook.com,1029,"63/48, Ahuja Road, Purnia 706491",3100840,814,Business Owner,Own Business,11-07-1997,Female,Bachelors
2958,Max Mohan,919642464047,max.mohan220@hotmail.com,1016,"752, Char Nagar, Eluru 461641",940098.9375,755,Government Employee,Public Sector Bank,23-07-1996,Male,Bachelors
2959,Parth Som,917496436476,parth.som169@outlook.com,1009,"68, Amble Road Panihati-178109",834658.3125,632,Private Employee,TCS,24-08-2004,Male,Masters
2960,Aarnav Sur,918955545860,aarnav.sur936@yahoo.com,1001,14 Chaudry Path Ballia 149558,583753.625,772,Private Employee,TCS,06-02-1997,Male,Bachelors
2961,Girindra Sur,918845103767,girindra.sur242@yahoo.com,1009,07/29 Sandhu Marg Hazaribagh-843881,994517.75,610,Private Employee,Accenture,12-08-2002,Male,Masters
2962,Sai Zachariah,917812563457,sai.zachariah991@hotmail.com,1029,"23, Balay Nagar, Pune 644503",295615.5938,582,Student,Part-time Work,08-04-2000,Female,Bachelors
2963,Advay Amble,918587241476,advay.amble901@gmail.com,1022,"H.No. 51, Batta, Anand-330027",761386.5625,817,Business Owner,Trading Company,06-04-1999,Male,Bachelors
2964,Saanvi Khare,917428254746,saanvi.khare819@outlook.com,1017,237 Sandhu Ganj Allahabad-326059,1316708.625,709,Self Employed,Self Employed,19-09-2005,Female,Masters
2965,Arunima Lad,917861030237,arunima.lad674@outlook.com,1006,"H.No. 35, Gala Street, Ambarnath-930539",783640.5625,651,Private Employee,Microsoft,08-09-2004,Female,Bachelors
2966,Vinaya Gupta,917548116137,vinaya.gupta641@gmail.com,1003,"H.No. 359 Saraf, Ulhasnagar 060098",856504.125,769,Government Employee,Railway Department,10-04-1996,Female,Bachelors
2967,Veer Dugar,917104879143,veer.dugar628@gmail.com,1026,"H.No. 514 Contractor Ganj, Ramagundam-199136",393645.4063,686,Private Employee,Tech Solutions Ltd,05-05-1995,Male,Bachelors
2968,Rajeshri Saini,919855906223,rajeshri.saini510@yahoo.com,1018,"25/426, Basak Nagar, Warangal 238435",639389.75,731,Private Employee,IBM,05-04-1996,Female,Bachelors
2969,Vihaan Guha,917717329477,vihaan.guha375@hotmail.com,1013,"H.No. 89 Dugal Street, Rajkot 475294",598893.1875,804,Business Owner,Trading Company,01-12-2002,Male,PhD
2970,Vamakshi Shanker,917769486812,vamakshi.shanker483@yahoo.com,1004,"H.No. 51 Varma Street, Junagadh 836766",1519315,741,Private Employee,IBM,02-02-2002,Female,Bachelors
2971,Prisha Setty,919321144707,prisha.setty216@gmail.com,1001,"H.No. 012, Bora Street Rajahmundry 534214",1499319.75,711,Private Employee,Infosys,15-01-1995,Female,Diploma
2972,Mitali Vaidya,917457772587,mitali.vaidya901@gmail.com,1015,H.No. 57 Toor Road Tadipatri-838252,604884.3125,782,Private Employee,TCS,19-09-2000,Female,Bachelors
2973,Ria Mangat,917417918463,ria.mangat399@yahoo.com,1012,"35/35, Bhatt Street Rajkot-346606",522040.6563,625,Private Employee,Microsoft,15-03-1993,Female,PhD
2974,Zinal Doshi,919024975893,zinal.doshi882@outlook.com,1003,"H.No. 575 Cheema Marg, Bongaigaon 103022",918828.6875,707,Private Employee,Accenture,02-01-1994,Female,Masters
2975,Dalaja Dey,919977134452,dalaja.dey560@outlook.com,1014,H.No. 12 Sahni Zila Bhavnagar-285414,1295651.5,767,Private Employee,Microsoft,18-04-2003,Female,Masters
2976,Edhitha Gala,919038301740,edhitha.gala996@yahoo.com,1025,"26/214, Nagarajan Road, Fatehpur-504519",346065.9375,599,Private Employee,Microsoft,06-01-1996,Female,PhD
2977,Ronith Suresh,917226422366,ronith.suresh158@hotmail.com,1025,"80/11 Chaudhry Path, Mangalore-842326",326201.9688,783,Government Employee,State Government,22-10-1995,Male,Bachelors
2978,Girish Nazareth,917687491457,girish.nazareth885@yahoo.com,1007,"90 Handa Ganj, Phusro 105719",1422895.875,770,Self Employed,Independent Contractor,13-01-1998,Male,Bachelors
2979,Vasana Kota,917330162196,vasana.kota443@gmail.com,1022,"81/545, Devan Path Karaikudi-626023",177999.7344,631,Student,Part-time Work,11-07-2005,Female,Bachelors
2980,Nitesh Sanghvi,917876274960,nitesh.sanghvi452@yahoo.com,1019,"93/099, Walla, Danapur 950786",1002395.188,785,Private Employee,IBM,11-07-1996,Male,Bachelors
2981,Yachana Ramanathan,919117465137,yachana.ramanathan312@hotmail.com,1012,"19/48, Mahajan Chowk Kochi-319002",792909.5,677,Private Employee,TCS,28-12-1999,Female,Bachelors
2982,Mohini Chand,918832977552,mohini.chand267@yahoo.com,1006,"H.No. 758 Kalla Marg, Bhagalpur 332702",1262241.125,706,Self Employed,Freelance Consultant,06-06-2005,Female,Bachelors
2983,Yashawini Ratti,919813198513,yashawini.ratti950@hotmail.com,1026,"68/58 Kala Road, Hubli–Dharwad-210651",539720.5,788,Private Employee,TCS,13-01-2001,Female,Masters
2984,Michael Kulkarni,917527685633,michael.kulkarni357@hotmail.com,1021,"65/43, Badami Zila, Raichur-710302",563714.5625,735,Government Employee,Railway Department,20-09-1997,Male,Bachelors
2985,Vedhika Narayanan,918095507694,vedhika.narayanan5@gmail.com,1029,"89/58, Seth Marg, Bathinda-342314",2030489.125,654,Self Employed,Freelance Consultant,04-02-1995,Female,Bachelors
2986,Manya Nath,919353896540,manya.nath28@yahoo.com,1019,"586, Samra Nagar Kolkata-804099",696914.625,733,Government Employee,Railway Department,15-11-1996,Female,Masters
2987,Devika Nadig,919413068351,devika.nadig460@outlook.com,1008,14/050 Palla Circle Vijayawada 474296,813577.3125,694,Business Owner,Trading Company,21-09-1998,Female,Bachelors
2988,Januja Sachdeva,918302403255,januja.sachdeva219@hotmail.com,1008,"264, Deshmukh Chowk, Shimoga 924539",1224715.25,682,Self Employed,Independent Contractor,12-03-1997,Female,Bachelors
2989,Sneha Arya,919975476969,sneha.arya912@hotmail.com,1005,"H.No. 08, Setty Zila, Bally 539685",2070653.625,708,Private Employee,Amazon,17-07-1998,Female,Diploma
2990,Idika Sethi,918735397173,idika.sethi987@hotmail.com,1009,"H.No. 918, Chaudry Circle, Jamnagar-661428",636393.1875,601,Private Employee,IBM,08-06-1995,Female,Bachelors
2991,Anmol Sura,919773286558,anmol.sura732@yahoo.com,1010,"H.No. 979, Saran Nagar Secunderabad 591175",775958.4375,731,Business Owner,Family Business,22-04-2002,Male,Bachelors
2992,Hredhaan Keer,919630390777,hredhaan.keer657@hotmail.com,1027,H.No. 253 Tara Ganj Mumbai 043775,1414222.25,795,Business Owner,Own Business,01-02-2000,Male,Bachelors
2993,Veda Gole,918616069363,veda.gole79@yahoo.com,1005,"17, Banik Street, North Dumdum 330032",849776.8125,743,Private Employee,TCS,02-08-1998,Female,Bachelors
2994,Pahal Raja,919819666891,pahal.raja296@gmail.com,1029,"41 Keer Ganj, Salem-196839",1214311.25,609,Self Employed,Independent Contractor,09-07-2005,Female,Bachelors
2995,Mohini Zacharia,919251895696,mohini.zacharia914@outlook.com,1003,"663, Pillai Zila, Rajpur Sonarpur 990349",317099.5938,537,Student,Not Applicable,17-06-2000,Female,Bachelors
2996,Daniel Koshy,918975276611,daniel.koshy104@outlook.com,1008,53 Sankaran Marg Hubli–Dharwad 646351,346166.375,739,Private Employee,Amazon,27-02-2000,Male,PhD
2997,Matthew Nair,919452932548,matthew.nair814@yahoo.com,1023,"23/25, More Ganj Gaya-993496",249675.7031,599,Self Employed,Freelance Consultant,16-08-2001,Male,Bachelors
2998,Peter Sarma,919799532101,peter.sarma835@hotmail.com,1022,"33/52 Taneja Zila, Munger-064123",297294.5,669,Business Owner,Family Business,14-05-2000,Male,Bachelors
2999,Balvan Naik,919959495790,balvan.naik802@hotmail.com,1012,"447, Jayaraman Circle, Bidhannagar 016327",509209.0625,725,Private Employee,Amazon,15-12-2002,Male,Masters
3000,Advaith Gupta,917027802173,advaith.gupta512@gmail.com,1023,"H.No. 10, Dass Path, Mahbubnagar 364272",440658.5313,612,Private Employee,TCS,13-01-2001,Male,Bachelors
3001,Balhaar Grover,919637314401,balhaar.grover43@outlook.com,1029,"54/367 Upadhyay Marg, Phagwara-746726",717792.8125,715,Self Employed,Self Employed,05-03-2005,Male,PhD
3002,Samarth Hayer,918153666501,samarth.hayer744@gmail.com,1007,"33/327, Deshmukh Bidhannagar 267199",1240242.625,724,Business Owner,Own Business,25-02-1994,Male,Masters
3003,Sanya Bobal,918209516432,sanya.bobal629@outlook.com,1021,"18/51 Sharaf Road, Bhusawal 603849",679320.3125,816,Business Owner,Own Business,17-10-1999,Female,Bachelors
3004,Omisha Doctor,917580329897,omisha.doctor934@outlook.com,1003,"82, Thaker Street, Buxar-614109",516277.7188,676,Private Employee,Amazon,18-03-1996,Female,Bachelors
3005,Sachi Raja,918294599972,sachi.raja806@hotmail.com,1018,29/32 Seth Path Motihari 069030,1889544,692,Business Owner,Family Business,03-02-1995,Female,Bachelors
3006,Indrajit Mangal,918398439546,indrajit.mangal854@outlook.com,1004,"H.No. 202, Kala Chowk, Kolhapur-859512",1692437,772,Private Employee,TCS,24-05-2004,Male,Bachelors
3007,Ganga Banik,919795372060,ganga.banik786@yahoo.com,1004,"303, Prabhu Ganj, Korba-989511",219070.9063,531,Student,Part-time Work,27-10-1998,Female,Bachelors
3008,Dipta Khosla,917536644816,dipta.khosla865@yahoo.com,1011,"879 Sarna Street, Pali-823608",624016.5,638,Self Employed,Self Employed,04-04-1995,Female,Bachelors
3009,Manan Gopal,919250609503,manan.gopal426@hotmail.com,1006,51 Kumer Road Danapur-574306,948026.8125,647,Private Employee,Amazon,23-02-1999,Male,PhD
3010,Garima Bajaj,919143179948,garima.bajaj934@yahoo.com,1020,"H.No. 84, Dasgupta, Ajmer-298113",822192.0625,744,Business Owner,Trading Company,17-05-1997,Female,Bachelors
3011,Aashi Agrawal,918928924413,aashi.agrawal776@hotmail.com,1012,"39/141, D’Alia, Bahraich 330507",708331.1875,678,Private Employee,Wipro,08-07-2002,Female,Masters
3012,Logan Nori,917300949124,logan.nori929@gmail.com,1019,H.No. 32 Chatterjee Chowk Aurangabad 284416,1089439,642,Self Employed,Freelance Consultant,26-03-2003,Male,Masters
3013,Chameli Purohit,919739974612,chameli.purohit515@outlook.com,1018,408 Narayanan Circle Haldia-238137,1219778.75,795,Self Employed,Independent Contractor,10-07-1994,Female,Bachelors
3014,Advika Nagarajan,918933608299,advika.nagarajan114@outlook.com,1009,"H.No. 037 Dutt Marg, Vijayanagaram-941525",641737.5,730,Self Employed,Self Employed,15-08-1998,Female,Bachelors
3015,Jagrati Vyas,917923329079,jagrati.vyas150@yahoo.com,1011,"35, Varughese Chowk, Kochi 446684",967876.4375,769,Private Employee,Tech Solutions Ltd,19-12-2001,Female,Masters
3016,Wakeeta Cherian,918244003169,wakeeta.cherian439@outlook.com,1030,"90/102, Chaudhuri Saharsa-118581",451262.9375,660,Self Employed,Freelance Consultant,25-05-1998,Female,Masters
3017,Darpan Bera,918401698264,darpan.bera775@outlook.com,1029,02 Prabhakar Ganj Naihati 828901,399616.875,579,Self Employed,Freelance Consultant,01-12-1996,Male,Diploma
3018,Krishna Bava,918050962243,krishna.bava224@outlook.com,1014,"35/631, Tandon Marg Tenali 271689",208479.5625,534,Student,Part-time Work,06-09-2001,Male,Bachelors
3019,Gautam Sheth,918302517749,gautam.sheth620@yahoo.com,1002,"71/81 Issac, Aizawl 705104",444317.75,650,Student,Internship,20-09-1995,Male,Bachelors
3020,Warjas Kaul,918703897082,warjas.kaul75@gmail.com,1018,"821, Comar Ganj Bihar Sharif 414304",692296.8125,693,Private Employee,Microsoft,18-10-2004,Male,Masters
3021,Neelima More,919269149771,neelima.more111@hotmail.com,1003,"94/25 Sachar, Dewas-019768",814841.3125,777,Business Owner,Own Business,10-02-1993,Female,Bachelors
3022,Jeevika Koshy,918739508870,jeevika.koshy346@gmail.com,1005,"H.No. 041 Patla, Chandigarh 030766",614279.6875,692,Private Employee,Infosys,09-10-1996,Female,Bachelors
3023,Bimala Sood,917518690094,bimala.sood893@outlook.com,1004,16/684 Mukhopadhyay Marg Ludhiana 284818,1262104.875,788,Private Employee,Infosys,01-06-2003,Female,Bachelors
3024,Chatresh Warrior,918973237258,chatresh.warrior500@yahoo.com,1017,"23/44 Bhalla Road, Uluberia-247721",508850.1875,657,Government Employee,State Government,21-01-1993,Male,Masters
3025,Janya Rout,919718297052,janya.rout539@yahoo.com,1025,091 Amble Marg Bhimavaram-172319,438176.5313,637,Private Employee,Amazon,19-07-1998,Female,Diploma
3026,Akshay Bhatnagar,917263732744,akshay.bhatnagar470@outlook.com,1026,"66/863, Desai Chowk, Bongaigaon-893584",304239.9063,605,Self Employed,Self Employed,14-08-1999,Male,Diploma
3027,Ati Mody,918253438050,ati.mody138@yahoo.com,1028,"H.No. 71, Saha Street, Munger-641656",529125.375,744,Private Employee,TCS,04-05-1994,Female,Masters
3028,Saumya Saini,917271623148,saumya.saini423@hotmail.com,1025,"H.No. 71, Dani Zila, Agra-018058",427805.4063,708,Private Employee,IBM,04-07-2004,Female,Masters
3029,Gopal Pillai,919286220075,gopal.pillai292@hotmail.com,1008,"92/625 Devan Path, Jaunpur-150335",561523.1875,660,Government Employee,Railway Department,24-09-2004,Male,Bachelors
3030,Yashvi Kuruvilla,919798989829,yashvi.kuruvilla313@outlook.com,1023,H.No. 868 Anne Ganj Kurnool 229978,729722.1875,714,Self Employed,Independent Contractor,05-06-2000,Female,Bachelors
3031,Rachit Kalla,917650164946,rachit.kalla126@gmail.com,1014,"01/339, Kalla Circle Buxar-400376",724367.5625,787,Private Employee,TCS,11-05-1995,Male,Bachelors
3032,Pooja More,919430397060,pooja.more757@gmail.com,1007,"H.No. 05, Natarajan Marg Siliguri 787090",1166905,728,Self Employed,Independent Contractor,25-02-1994,Female,Bachelors
3033,Omaja Bhalla,918453433403,omaja.bhalla821@yahoo.com,1003,99/046 Rana Ganj Hindupur-838648,991675.0625,647,Private Employee,TCS,24-03-1999,Female,Bachelors
3034,Girindra Rai,918585841502,girindra.rai410@yahoo.com,1011,61/63 Saxena Marg Jabalpur-752969,466103.3125,662,Private Employee,Tech Solutions Ltd,24-06-2003,Male,PhD
3035,Netra Gole,919102371547,netra.gole827@gmail.com,1029,"H.No. 48, Shere, Bilaspur-245277",991294.8125,672,Private Employee,Infosys,07-12-2003,Female,Bachelors
3036,Andrew Pathak,919393087644,andrew.pathak201@hotmail.com,1001,H.No. 50 Sani Path Bilaspur 818886,577616.5625,641,Private Employee,Wipro,03-02-2004,Male,Diploma
3037,Timothy Varty,919352090825,timothy.varty488@gmail.com,1014,"H.No. 391, Iyer, Ghaziabad 414201",658026.125,710,Private Employee,Tech Solutions Ltd,03-06-1994,Male,Diploma
3038,Jai Malhotra,917242261917,jai.malhotra936@outlook.com,1015,"28/14, Master Nagar, Belgaum 786357",1127162.375,740,Private Employee,IBM,20-11-1998,Male,Masters
3039,George Kale,917868013836,george.kale877@gmail.com,1006,"33, Thaker Nagar, New Delhi-544684",1299862.625,717,Self Employed,Freelance Consultant,06-07-1998,Male,Bachelors
3040,Jeet Gokhale,919042879530,jeet.gokhale572@outlook.com,1003,"54/96, Sahota Circle Morbi 307909",1454905.75,792,Government Employee,State Government,20-11-1993,Male,Masters
3041,Bishakha Tella,919976412724,bishakha.tella605@hotmail.com,1013,"61 Bahl Chowk, Kochi 035625",635507.5,627,Private Employee,Microsoft,04-06-2000,Female,Bachelors
3042,Warhi Rao,918347456294,warhi.rao989@hotmail.com,1018,"H.No. 902, Bal Circle Malda-500044",686921.5,746,Private Employee,Microsoft,19-10-1999,Female,Masters
3043,Mahika Borah,918373709530,mahika.borah391@outlook.com,1022,"30 Sen Path, Mehsana 622021",398215.5313,746,Private Employee,IBM,14-02-1997,Female,Higher Secondary
3044,Umang Nagar,917042014508,umang.nagar733@yahoo.com,1008,"05/37, Dalal Nagar Morena-072032",677946.625,738,Private Employee,Amazon,27-12-1999,Male,Bachelors
3045,Liam Venkataraman,918520867786,liam.venkataraman409@gmail.com,1020,"775, Swamy Marg Pudukkottai-668532",299104.1563,711,Private Employee,Accenture,24-06-2003,Male,Masters
3046,Lakshit Dada,919195452949,lakshit.dada297@outlook.com,1011,"689 Banik Circle, Gandhidham 746585",1126669.625,649,Private Employee,IBM,26-12-2000,Male,Bachelors
3047,Theodore Prabhu,918935865745,theodore.prabhu756@hotmail.com,1023,"H.No. 19 Malhotra Street, Sultan Pur Majra-468298",727062.75,802,Government Employee,Public Sector Bank,15-01-1993,Male,Diploma
3048,Pratyush Chand,917417004799,pratyush.chand412@yahoo.com,1011,"287 Narain Ganj, Chandigarh-786341",1280249.375,748,Self Employed,Self Employed,14-05-2003,Male,Masters
3049,Mahika Mane,918630994239,mahika.mane414@gmail.com,1012,"47 Hegde Marg, Solapur-318872",428552.25,615,Private Employee,Tech Solutions Ltd,23-04-1996,Female,Higher Secondary
3050,Yuvraj Sur,919472093156,yuvraj.sur657@outlook.com,1017,"88, Raja Circle, Ichalkaranji-050578",627477,737,Self Employed,Self Employed,15-01-1998,Male,Masters
3051,Neelima Raval,917898441851,neelima.raval140@hotmail.com,1021,"H.No. 634, Narayanan Marg Katihar-515312",287975.625,654,Private Employee,IBM,14-03-2004,Female,Bachelors
3052,Azad Memon,918116671668,azad.memon201@hotmail.com,1001,"82/987, Batta Danapur 514660",738329.75,750,Private Employee,IBM,09-12-2003,Male,Masters
3053,Charan Talwar,917667358831,charan.talwar8@hotmail.com,1002,39/67 Chhabra Nagar Uluberia 264124,262858.0313,510,Self Employed,Self Employed,26-10-1998,Male,Bachelors
3054,Reyansh Prasad,919047647530,reyansh.prasad84@gmail.com,1008,"95/787, Nadig Ganj, Nadiad 202271",901657.6875,778,Government Employee,DRDO,04-09-2001,Male,Masters
3055,Benjamin Kala,917011714765,benjamin.kala100@gmail.com,1016,"H.No. 214, Venkataraman Patna 755577",799595.0625,732,Government Employee,Public Sector Bank,20-02-2001,Male,Masters
3056,Krishna Mannan,918371841675,krishna.mannan768@yahoo.com,1028,"23/91, Datta Ganj Jamalpur-669498",282353.9688,687,Private Employee,Wipro,01-12-1999,Female,Bachelors
3057,Kritika Parmar,918733892577,kritika.parmar894@hotmail.com,1007,98 Jhaveri Chowk Gangtok 584562,855716.5,702,Private Employee,Microsoft,11-02-2002,Female,Masters
3058,Warjas Chhabra,918244009920,warjas.chhabra584@yahoo.com,1008,H.No. 244 Vohra Marg Karnal-906609,518865.4375,760,Private Employee,Infosys,07-08-2000,Male,Bachelors
3059,Manthan Sibal,918061020170,manthan.sibal976@hotmail.com,1020,"26, Ravi Road Ambala-244463",289665.3125,682,Self Employed,Freelance Consultant,16-12-2004,Male,Masters
3060,Benjamin Dhar,917473522277,benjamin.dhar393@yahoo.com,1020,"09/274, Korpal, Giridih 122021",578141.1875,754,Private Employee,Infosys,05-09-1994,Male,Bachelors
3061,Panini Char,917838472935,panini.char295@gmail.com,1019,H.No. 368 Balay Road Ramagundam-652370,298990.6563,609,Government Employee,State Government,09-06-1994,Female,Masters
3062,Aadi Yogi,919726029009,aadi.yogi985@hotmail.com,1012,"51 Bhagat, Tiruppur-260734",728824.75,718,Private Employee,Microsoft,10-04-1996,Male,Bachelors
3063,Vedika Upadhyay,919097778113,vedika.upadhyay223@yahoo.com,1006,"674, Mukherjee Circle, Darbhanga 103233",602671.25,703,Private Employee,Infosys,11-12-1999,Female,Masters
3064,Raagini Kurian,917249469264,raagini.kurian224@gmail.com,1011,67/305 Oza Circle Solapur-459968,1520081.625,695,Business Owner,Family Business,18-09-1998,Female,Bachelors
3065,Falguni Devi,919416593078,falguni.devi942@hotmail.com,1005,"H.No. 212, Pau Path, Tadepalligudem 307814",1305257.25,685,Private Employee,Accenture,13-11-2005,Female,Masters
3066,Dayamai Datta,919227515755,dayamai.datta856@yahoo.com,1014,"H.No. 670 Tara Chowk, Dewas 547597",437867.8438,697,Private Employee,IBM,16-08-1997,Female,Diploma
3067,Bakhshi Chauhan,919666198792,bakhshi.chauhan967@hotmail.com,1027,"H.No. 68, Kade Chowk Kalyan-Dombivli-426459",366745.8125,617,Self Employed,Freelance Consultant,12-07-1993,Male,PhD
